starting_time,ending_time,starting_point,ending_point
2016-01-01 18:42:00,2016-01-01 18:52:18,186,170
2016-01-01 18:32:24,2016-01-01 18:46:52,170,161
2018-01-01 18:46:56,2018-01-01 19:01:38,186,161
2016-01-01 18:47:36,2016-01-01 19:10:52,170,161
2019-01-01 18:10:57,2019-01-01 18:27:31,186,140
2016-01-01 18:59:47,2016-01-01 19:13:48,163,48
2019-01-01 18:06:15,2019-01-01 18:21:10,186,163
2019-01-01 18:19:11,2019-01-01 18:30:32,186,79
2016-01-01 18:02:09,2016-01-01 18:09:10,113,232
2016-01-01 18:00:19,2016-01-01 18:14:48,50,243
2017-01-01 18:49:29,2017-01-01 19:03:16,231,232
2018-01-01 18:53:27,2018-01-01 19:01:44,142,48
2016-01-01 18:08:46,2016-01-01 18:19:50,68,79
2015-01-01 18:54:00,2015-01-01 18:58:54,50,68
2015-01-01 18:19:02,2015-01-01 18:21:55,163,237
2016-01-01 18:36:42,2016-01-01 18:46:59,236,142
2015-01-01 18:07:47,2015-01-01 18:19:10,186,43
2015-01-01 18:02:13,2015-01-01 18:07:37,234,170
2016-01-01 18:44:46,2016-01-01 18:55:40,170,48
2017-01-01 18:17:27,2017-01-01 18:26:37,142,50
2016-01-01 18:48:25,2016-01-01 18:56:59,161,236
2018-01-01 18:42:59,2018-01-01 18:51:29,163,48
2016-01-01 18:08:14,2016-01-01 18:27:38,161,186
2017-01-01 18:08:41,2017-01-01 18:13:58,142,239
2015-01-01 18:07:49,2015-01-01 18:14:48,142,48
2016-01-01 18:26:46,2016-01-01 18:30:03,68,186
2019-01-01 18:28:48,2019-01-01 18:34:10,236,43
2019-01-01 18:38:23,2019-01-01 18:46:12,236,239
2017-01-01 18:25:51,2017-01-01 18:31:05,186,161
2016-01-01 18:58:33,2016-01-01 19:07:19,186,48
2015-01-01 18:01:04,2015-01-01 18:08:34,236,43
2018-01-01 18:14:13,2018-01-01 18:24:26,231,186
2017-01-01 18:39:32,2017-01-01 18:47:57,239,43
2018-01-01 18:03:57,2018-01-01 18:12:05,231,79
2015-01-01 18:46:48,2015-01-01 19:02:14,236,234
2015-01-01 18:45:35,2015-01-01 18:54:03,161,79
2015-01-01 18:20:01,2015-01-01 18:24:49,43,142
2018-01-01 18:04:33,2018-01-01 18:09:14,74,41
2015-01-01 18:23:59,2015-01-01 18:32:11,48,236
2017-01-01 18:14:44,2017-01-01 18:17:52,43,237
2018-01-01 18:57:23,2018-01-01 19:07:26,161,50
2016-01-01 18:53:55,2016-01-01 19:06:10,170,163
2015-01-01 18:44:39,2015-01-01 18:54:41,239,186
2018-01-01 18:33:13,2018-01-01 18:58:26,244,74
2018-01-01 18:12:36,2018-01-01 18:24:40,68,79
2015-01-01 18:48:11,2015-01-01 18:56:16,142,48
2017-01-01 18:27:49,2017-01-01 18:32:52,140,237
2017-01-01 18:47:58,2017-01-01 18:54:55,236,239
2017-01-01 18:44:12,2017-01-01 18:50:50,239,48
2017-01-01 18:04:15,2017-01-01 18:11:08,237,161
2019-01-01 18:21:47,2019-01-01 18:37:56,161,68
2015-01-01 18:45:13,2015-01-01 19:01:41,186,239
2015-01-01 18:59:37,2015-01-01 19:04:56,161,186
2015-01-01 18:14:59,2015-01-01 18:23:49,234,231
2015-01-01 18:03:20,2015-01-01 18:15:37,186,161
2018-01-01 18:24:33,2018-01-01 18:35:54,163,50
2017-01-01 18:27:11,2017-01-01 18:53:15,68,41
2016-01-01 18:39:43,2016-01-01 18:45:36,239,142
2019-01-01 18:53:05,2019-01-01 18:58:30,50,68
2016-01-01 18:35:58,2016-01-01 18:42:12,74,41
2015-01-01 18:28:31,2015-01-01 18:33:26,236,237
2018-01-01 18:37:33,2018-01-01 18:40:31,161,142
2018-01-01 18:05:48,2018-01-01 18:15:43,43,50
2018-01-01 18:44:10,2018-01-01 18:58:17,74,243
2015-01-01 18:25:35,2015-01-01 18:33:42,43,161
2018-01-01 18:14:36,2018-01-01 18:25:28,234,161
2015-01-01 18:01:25,2015-01-01 18:09:43,234,232
2017-01-01 18:27:09,2017-01-01 18:32:59,236,239
2016-01-01 18:55:55,2016-01-01 19:09:33,237,113
2018-01-01 18:32:24,2018-01-01 18:45:53,79,161
2019-01-01 18:48:44,2019-01-01 18:56:09,74,237
2019-01-01 18:37:09,2019-01-01 18:54:30,50,48
2019-01-01 18:15:24,2019-01-01 18:20:48,142,239
2015-01-01 18:23:04,2015-01-01 18:43:08,232,163
2018-01-01 18:25:20,2018-01-01 18:27:42,237,236
2017-01-01 18:00:33,2017-01-01 18:06:42,234,68
2019-01-01 18:59:41,2019-01-01 19:22:29,88,48
2016-01-01 18:44:25,2016-01-01 18:50:40,244,243
2015-01-01 18:20:35,2015-01-01 18:29:22,186,170
2018-01-01 18:16:27,2018-01-01 18:24:05,142,239
2016-01-01 18:48:21,2016-01-01 18:59:11,170,68
2016-01-01 18:52:14,2016-01-01 18:59:40,48,163
2018-01-01 18:02:16,2018-01-01 18:07:03,68,48
2016-01-01 18:49:56,2016-01-01 18:56:56,74,236
2019-01-01 18:45:08,2019-01-01 18:51:04,239,142
2018-01-01 18:03:27,2018-01-01 18:07:22,142,48
2017-01-01 18:59:43,2017-01-01 19:13:31,161,239
2015-01-01 18:26:48,2015-01-01 18:41:01,68,237
2018-01-01 18:31:23,2018-01-01 18:39:04,50,68
2016-01-01 18:19:07,2016-01-01 18:33:12,237,186
2018-01-01 18:11:16,2018-01-01 18:27:55,186,140
2016-01-01 18:47:54,2016-01-01 19:03:01,161,113
2015-01-01 18:15:30,2015-01-01 18:26:11,142,236
2018-01-01 18:09:21,2018-01-01 18:17:07,236,43
2018-01-01 18:48:49,2018-01-01 19:00:37,50,161
2019-01-01 18:08:09,2019-01-01 18:13:11,140,236
2015-01-01 18:21:51,2015-01-01 18:33:27,161,68
2015-01-01 18:55:03,2015-01-01 19:10:55,163,186
2015-01-01 18:07:17,2015-01-01 18:18:04,163,161
2019-01-01 18:18:45,2019-01-01 18:32:02,186,48
2015-01-01 18:03:13,2015-01-01 18:27:35,113,161
2017-01-01 18:14:29,2017-01-01 18:25:46,231,79
2015-01-01 18:21:44,2015-01-01 18:28:23,237,161
2018-01-01 18:57:19,2018-01-01 19:10:01,68,79
2018-01-01 18:33:55,2018-01-01 18:40:04,236,237
2019-01-01 18:43:17,2019-01-01 18:55:52,68,170
2017-01-01 18:33:22,2017-01-01 18:37:20,74,41
2018-01-01 18:12:38,2018-01-01 18:21:45,236,142
2017-01-01 18:51:03,2017-01-01 18:55:52,170,140
2019-01-01 18:31:31,2019-01-01 18:54:25,79,244
2016-01-01 18:13:17,2016-01-01 18:19:42,43,142
2015-01-01 18:53:58,2015-01-01 18:59:32,142,163
2015-01-01 18:18:20,2015-01-01 18:21:59,234,170
2018-01-01 18:47:23,2018-01-01 18:56:18,79,186
2016-01-01 18:35:42,2016-01-01 18:50:25,186,48
2019-01-01 18:19:24,2019-01-01 18:24:07,163,142
2016-01-01 18:13:36,2016-01-01 18:25:54,163,140
2019-01-01 18:42:29,2019-01-01 18:48:26,239,142
2017-01-01 18:25:20,2017-01-01 18:30:20,142,50
2017-01-01 18:41:39,2017-01-01 19:10:39,88,161
2015-01-01 18:59:24,2015-01-01 19:10:38,237,161
2015-01-01 18:02:44,2015-01-01 18:16:34,43,161
2015-01-01 18:43:00,2015-01-01 19:01:54,170,239
2017-01-01 18:43:07,2017-01-01 18:56:58,239,186
2016-01-01 18:02:16,2016-01-01 18:11:56,186,163
2019-01-01 18:49:54,2019-01-01 18:52:07,186,68
2016-01-01 18:49:06,2016-01-01 19:02:41,79,186
2017-01-01 18:16:18,2017-01-01 18:21:12,234,68
2018-01-01 18:41:13,2018-01-01 18:54:18,74,244
2017-01-01 18:29:13,2017-01-01 18:37:56,43,239
2016-01-01 18:37:13,2016-01-01 18:46:35,43,239
2016-01-01 18:18:40,2016-01-01 18:22:37,237,236
2016-01-01 18:10:10,2016-01-01 18:17:37,79,234
2017-01-01 18:15:01,2017-01-01 18:39:00,79,239
2017-01-01 18:24:13,2017-01-01 18:33:25,163,239
2017-01-01 18:53:55,2017-01-01 19:01:40,234,68
2015-01-01 18:23:19,2015-01-01 18:38:29,232,186
2017-01-01 18:17:10,2017-01-01 18:32:45,48,170
2016-01-01 18:56:01,2016-01-01 19:04:02,170,113
2016-01-01 18:04:21,2016-01-01 18:20:17,163,170
2017-01-01 18:20:13,2017-01-01 18:25:59,142,163
2017-01-01 18:44:42,2017-01-01 18:50:34,43,50
2017-01-01 18:32:52,2017-01-01 18:55:17,163,231
2018-01-01 18:25:12,2018-01-01 18:34:32,113,170
2017-01-01 18:58:35,2017-01-01 19:14:20,140,161
2015-01-01 18:54:59,2015-01-01 18:58:11,237,140
2015-01-01 18:05:37,2015-01-01 18:43:19,243,161
2016-01-01 18:47:26,2016-01-01 18:55:13,140,236
2018-01-01 18:26:42,2018-01-01 18:41:07,142,113
2016-01-01 18:19:00,2016-01-01 18:25:15,239,142
2016-01-01 18:08:02,2016-01-01 18:18:58,186,161
2015-01-01 18:24:56,2015-01-01 18:33:04,163,161
2019-01-01 18:19:49,2019-01-01 18:33:32,163,48
2017-01-01 18:32:03,2017-01-01 18:34:31,163,237
2019-01-01 18:10:16,2019-01-01 18:18:47,234,231
2017-01-01 18:16:34,2017-01-01 18:40:55,170,163
2016-01-01 18:52:32,2016-01-01 18:56:58,50,142
2015-01-01 18:28:20,2015-01-01 18:37:40,237,142
2018-01-01 18:11:56,2018-01-01 18:17:58,161,186
2018-01-01 18:53:32,2018-01-01 18:55:00,48,68
2015-01-01 18:41:23,2015-01-01 18:48:10,163,142
2016-01-01 18:28:34,2016-01-01 18:32:35,234,113
2016-01-01 18:16:54,2016-01-01 18:32:02,186,239
2019-01-01 18:39:00,2019-01-01 18:59:23,68,48
2017-01-01 18:34:05,2017-01-01 18:48:38,186,236
2015-01-01 18:00:42,2015-01-01 18:05:47,142,237
2015-01-01 18:51:35,2015-01-01 19:00:19,239,237
2016-01-01 18:50:05,2016-01-01 18:52:36,236,237
2015-01-01 18:11:44,2015-01-01 18:17:55,163,48
2016-01-01 18:25:20,2016-01-01 18:42:00,161,163
2019-01-01 18:17:28,2019-01-01 18:24:27,142,239
2015-01-01 18:18:03,2015-01-01 18:27:36,236,140
2019-01-01 18:31:49,2019-01-01 18:42:09,239,74
2016-01-01 18:26:01,2016-01-01 18:38:10,48,161
2016-01-01 18:21:22,2016-01-01 18:31:52,237,170
2019-01-01 18:53:30,2019-01-01 18:59:51,239,237
2017-01-01 18:03:26,2017-01-01 18:12:09,237,142
2016-01-01 18:01:16,2016-01-01 18:06:45,43,142
2017-01-01 18:04:52,2017-01-01 18:21:46,161,68
2017-01-01 18:00:50,2017-01-01 18:07:29,142,239
2018-01-01 18:06:19,2018-01-01 18:15:08,186,234
2016-01-01 18:03:45,2016-01-01 18:12:02,237,161
2016-01-01 18:15:36,2016-01-01 18:27:53,113,237
2019-01-01 18:57:13,2019-01-01 19:08:57,68,142
2019-01-01 18:51:32,2019-01-01 19:09:44,163,186
2017-01-01 18:09:39,2017-01-01 18:23:39,79,186
2015-01-01 18:31:32,2015-01-01 18:37:37,161,163
2018-01-01 18:59:46,2018-01-01 19:08:36,170,68
2016-01-01 18:37:59,2016-01-01 18:52:24,161,43
2015-01-01 18:05:51,2015-01-01 18:12:53,237,43
2016-01-01 18:51:45,2016-01-01 19:02:45,237,170
2016-01-01 18:39:56,2016-01-01 18:45:54,142,237
2015-01-01 18:47:09,2015-01-01 18:56:53,48,237
2016-01-01 18:40:44,2016-01-01 18:48:50,43,237
2017-01-01 18:45:39,2017-01-01 18:54:18,74,236
2017-01-01 18:44:40,2017-01-01 18:49:13,237,140
2018-01-01 18:21:00,2018-01-01 18:26:05,142,239
2017-01-01 18:58:27,2017-01-01 19:02:37,237,236
2019-01-01 18:34:56,2019-01-01 18:49:19,163,186
2018-01-01 18:35:09,2018-01-01 18:38:15,237,236
2016-01-01 18:24:38,2016-01-01 18:35:01,142,68
2019-01-01 18:03:59,2019-01-01 18:12:17,163,236
2016-01-01 18:03:16,2016-01-01 18:08:25,186,68
2015-01-01 18:01:42,2015-01-01 18:06:30,186,48
2017-01-01 18:59:27,2017-01-01 19:09:43,186,79
2015-01-01 18:06:37,2015-01-01 18:24:03,41,243
2018-01-01 18:35:05,2018-01-01 18:51:43,113,239
2015-01-01 18:00:10,2015-01-01 18:03:04,161,170
2015-01-01 18:47:45,2015-01-01 18:58:03,79,232
2016-01-01 18:20:50,2016-01-01 18:28:25,163,170
2016-01-01 18:34:43,2016-01-01 18:38:08,161,237
2016-01-01 18:17:31,2016-01-01 18:29:12,79,186
2019-01-01 18:56:15,2019-01-01 19:03:33,142,239
2016-01-01 18:02:22,2016-01-01 18:28:43,163,231
2016-01-01 18:05:40,2016-01-01 18:17:48,239,74
2019-01-01 18:40:15,2019-01-01 18:46:25,113,79
2015-01-01 18:23:17,2015-01-01 18:31:29,79,186
2015-01-01 18:41:39,2015-01-01 19:01:04,161,79
2015-01-01 18:30:09,2015-01-01 18:36:03,142,239
2019-01-01 18:07:35,2019-01-01 18:15:17,43,236
2019-01-01 18:07:40,2019-01-01 18:15:06,186,231
2019-01-01 18:17:57,2019-01-01 18:32:15,186,140
2019-01-01 18:40:26,2019-01-01 18:47:52,186,79
2018-01-01 18:29:24,2018-01-01 18:48:25,237,68
2016-01-01 18:50:09,2016-01-01 18:59:33,142,161
2015-01-01 18:44:12,2015-01-01 18:50:20,142,239
2016-01-01 18:44:34,2016-01-01 18:53:04,68,234
2016-01-01 18:12:59,2016-01-01 18:22:21,161,239
2016-01-01 18:31:50,2016-01-01 18:43:33,142,186
2015-01-01 18:27:14,2015-01-01 18:31:27,142,239
2016-01-01 18:58:35,2016-01-01 19:03:30,48,142
2016-01-01 18:25:56,2016-01-01 18:34:38,161,234
2016-01-01 18:13:09,2016-01-01 18:31:50,161,239
2015-01-01 18:56:08,2015-01-01 18:59:56,50,163
2015-01-01 18:08:10,2015-01-01 18:19:12,79,68
2019-01-01 18:11:43,2019-01-01 18:27:06,170,163
2019-01-01 18:20:12,2019-01-01 18:24:15,234,170
2018-01-01 18:44:41,2018-01-01 18:53:04,237,170
2016-01-01 18:14:35,2016-01-01 18:18:20,237,236
2016-01-01 18:17:38,2016-01-01 18:20:55,142,239
2017-01-01 18:36:09,2017-01-01 18:38:59,234,113
2016-01-01 18:09:28,2016-01-01 18:20:07,48,161
2015-01-01 18:52:37,2015-01-01 19:15:01,43,186
2017-01-01 18:48:44,2017-01-01 18:50:50,236,43
2016-01-01 18:33:34,2016-01-01 18:37:39,142,43
2019-01-01 18:48:24,2019-01-01 19:11:33,163,79
2018-01-01 18:49:42,2018-01-01 19:06:47,236,161
2015-01-01 18:31:14,2015-01-01 18:44:10,234,142
2015-01-01 18:01:37,2015-01-01 18:08:06,161,43
2018-01-01 18:48:24,2018-01-01 18:52:17,140,236
2015-01-01 18:30:13,2015-01-01 18:43:17,50,231
2016-01-01 18:51:54,2016-01-01 19:02:42,113,68
2018-01-01 18:01:03,2018-01-01 18:08:15,68,163
2015-01-01 18:09:23,2015-01-01 18:24:54,48,79
2015-01-01 18:57:15,2015-01-01 19:03:32,170,237
2019-01-01 18:31:06,2019-01-01 18:44:48,231,48
2017-01-01 18:57:44,2017-01-01 19:03:51,186,170
2018-01-01 18:54:29,2018-01-01 19:00:07,239,142
2018-01-01 18:52:20,2018-01-01 19:00:54,170,140
2017-01-01 18:40:24,2017-01-01 18:49:09,43,237
2017-01-01 18:27:49,2017-01-01 18:34:21,237,236
2015-01-01 18:19:27,2015-01-01 18:27:33,140,239
2015-01-01 18:43:41,2015-01-01 18:57:30,237,234
2017-01-01 18:58:32,2017-01-01 19:05:51,170,234
2015-01-01 18:45:52,2015-01-01 18:57:00,41,244
2017-01-01 18:46:29,2017-01-01 18:58:50,237,161
2016-01-01 18:01:02,2016-01-01 18:14:29,236,48
2018-01-01 18:16:35,2018-01-01 18:20:20,163,142
2018-01-01 18:39:26,2018-01-01 18:53:09,161,236
2017-01-01 18:23:33,2017-01-01 18:38:22,186,79
2017-01-01 18:34:18,2017-01-01 18:55:31,186,236
2018-01-01 18:43:37,2018-01-01 18:47:07,239,142
2017-01-01 18:18:27,2017-01-01 18:24:52,142,48
2019-01-01 18:10:43,2019-01-01 18:17:09,234,113
2018-01-01 18:33:19,2018-01-01 18:39:24,163,140
2015-01-01 18:29:36,2015-01-01 18:41:02,161,186
2017-01-01 18:12:34,2017-01-01 18:17:37,161,236
2016-01-01 18:53:01,2016-01-01 19:01:02,239,163
2016-01-01 18:51:41,2016-01-01 19:07:13,79,186
2018-01-01 18:24:47,2018-01-01 18:31:25,161,163
2019-01-01 18:27:00,2019-01-01 18:35:30,236,142
2016-01-01 18:40:20,2016-01-01 18:47:03,237,142
2016-01-01 18:12:24,2016-01-01 18:22:52,231,186
2017-01-01 18:12:10,2017-01-01 18:30:27,186,43
2016-01-01 18:53:44,2016-01-01 19:00:02,43,236
2016-01-01 18:50:52,2016-01-01 18:57:22,163,237
2018-01-01 18:52:40,2018-01-01 19:05:44,142,140
2015-01-01 18:44:13,2015-01-01 18:52:59,48,170
2016-01-01 18:13:59,2016-01-01 18:22:32,142,237
2016-01-01 18:16:37,2016-01-01 18:21:43,234,170
2015-01-01 18:19:21,2015-01-01 18:34:25,113,48
2015-01-01 18:20:29,2015-01-01 18:22:37,142,48
2018-01-01 18:59:58,2018-01-01 19:08:44,186,170
2016-01-01 18:16:12,2016-01-01 18:31:06,142,170
2015-01-01 18:58:21,2015-01-01 19:01:13,170,161
2018-01-01 18:02:23,2018-01-01 18:21:07,239,161
2019-01-01 18:19:22,2019-01-01 18:36:44,50,231
2018-01-01 18:07:37,2018-01-01 18:14:42,142,43
2017-01-01 18:27:08,2017-01-01 18:33:49,234,170
2017-01-01 18:37:55,2017-01-01 18:51:17,170,48
2017-01-01 18:33:51,2017-01-01 18:46:22,88,113
2015-01-01 18:54:28,2015-01-01 19:08:54,170,74
2016-01-01 18:40:00,2016-01-01 18:46:48,186,234
2017-01-01 18:40:27,2017-01-01 19:00:13,237,161
2016-01-01 18:09:20,2016-01-01 18:22:58,186,48
2018-01-01 18:49:51,2018-01-01 18:59:19,142,236
2016-01-01 18:34:38,2016-01-01 18:48:40,142,48
2017-01-01 18:53:21,2017-01-01 19:04:30,239,163
2017-01-01 18:28:26,2017-01-01 18:36:04,186,161
2017-01-01 18:56:25,2017-01-01 19:02:09,142,239
2015-01-01 18:03:00,2015-01-01 18:14:58,140,163
2018-01-01 18:03:35,2018-01-01 18:12:15,48,237
2016-01-01 18:24:10,2016-01-01 18:35:32,48,244
2015-01-01 18:07:22,2015-01-01 18:12:28,234,79
2016-01-01 18:01:38,2016-01-01 18:15:56,161,142
2019-01-01 18:03:05,2019-01-01 18:07:14,142,48
2018-01-01 18:03:00,2018-01-01 18:10:56,186,170
2015-01-01 18:45:31,2015-01-01 18:57:40,237,234
2016-01-01 18:43:18,2016-01-01 18:48:35,161,237
2016-01-01 18:24:38,2016-01-01 18:26:48,163,236
2016-01-01 18:19:49,2016-01-01 18:25:24,239,142
2016-01-01 18:01:11,2016-01-01 18:14:24,79,186
2019-01-01 18:22:31,2019-01-01 18:32:03,142,236
2016-01-01 18:29:42,2016-01-01 18:35:32,41,74
2015-01-01 18:49:12,2015-01-01 18:59:46,142,186
2016-01-01 18:44:46,2016-01-01 18:53:34,68,170
2017-01-01 18:41:31,2017-01-01 18:56:50,186,161
2019-01-01 18:19:06,2019-01-01 18:31:54,140,234
2015-01-01 18:43:23,2015-01-01 18:47:43,161,163
2016-01-01 18:21:03,2016-01-01 18:26:04,142,163
2015-01-01 18:19:11,2015-01-01 18:25:53,142,237
2016-01-01 18:22:07,2016-01-01 18:26:18,74,41
2018-01-01 18:50:28,2018-01-01 18:55:17,79,113
2017-01-01 18:46:58,2017-01-01 18:58:32,68,161
2016-01-01 18:42:29,2016-01-01 18:47:04,140,237
2019-01-01 18:05:28,2019-01-01 18:29:07,48,74
2017-01-01 18:05:53,2017-01-01 18:11:05,41,74
2018-01-01 18:08:32,2018-01-01 18:15:41,234,79
2015-01-01 18:10:29,2015-01-01 18:21:53,170,140
2016-01-01 18:02:00,2016-01-01 18:15:35,74,140
2015-01-01 18:31:26,2015-01-01 18:45:54,163,79
2016-01-01 18:25:37,2016-01-01 18:36:10,161,170
2019-01-01 18:43:49,2019-01-01 18:53:10,142,237
2018-01-01 18:41:00,2018-01-01 18:56:51,48,79
2016-01-01 18:04:10,2016-01-01 18:09:57,113,68
2019-01-01 18:31:49,2019-01-01 18:34:01,142,239
2016-01-01 18:27:53,2016-01-01 18:31:26,43,142
2015-01-01 18:07:53,2015-01-01 18:32:18,142,232
2018-01-01 18:52:32,2018-01-01 19:04:41,113,161
2015-01-01 18:41:50,2015-01-01 19:03:44,113,186
2019-01-01 18:11:38,2019-01-01 18:18:39,239,41
2016-01-01 18:46:14,2016-01-01 18:55:06,142,236
2018-01-01 18:04:47,2018-01-01 18:14:59,68,113
2018-01-01 18:19:20,2018-01-01 18:27:41,161,234
2016-01-01 18:30:36,2016-01-01 18:34:24,79,234
2016-01-01 18:19:48,2016-01-01 18:27:04,161,142
2017-01-01 18:51:08,2017-01-01 19:06:13,163,161
2015-01-01 18:49:19,2015-01-01 18:59:21,234,50
2015-01-01 18:18:08,2015-01-01 18:20:45,43,142
2015-01-01 18:03:48,2015-01-01 18:13:29,163,170
2018-01-01 18:54:20,2018-01-01 19:13:16,68,239
2018-01-01 18:40:41,2018-01-01 18:55:21,161,79
2016-01-01 18:27:13,2016-01-01 18:36:55,74,244
2016-01-01 18:35:04,2016-01-01 18:38:55,186,68
2015-01-01 18:28:12,2015-01-01 18:44:00,74,244
2015-01-01 18:09:58,2015-01-01 18:20:44,68,142
2017-01-01 18:14:07,2017-01-01 18:27:02,48,186
2018-01-01 18:00:11,2018-01-01 18:07:36,161,163
2019-01-01 18:23:50,2019-01-01 18:27:52,43,236
2018-01-01 18:57:34,2018-01-01 19:13:45,161,231
2019-01-01 18:40:16,2019-01-01 18:45:44,236,237
2016-01-01 18:50:26,2016-01-01 18:53:15,68,186
2016-01-01 18:26:54,2016-01-01 18:39:37,68,161
2016-01-01 18:04:16,2016-01-01 18:08:43,142,48
2015-01-01 18:40:46,2015-01-01 19:04:37,161,48
2015-01-01 18:53:14,2015-01-01 19:04:41,79,170
2016-01-01 18:19:12,2016-01-01 18:48:27,236,186
2019-01-01 18:50:39,2019-01-01 19:03:46,186,79
2016-01-01 18:46:50,2016-01-01 18:53:15,163,237
2016-01-01 18:47:57,2016-01-01 19:07:52,161,50
2015-01-01 18:30:23,2015-01-01 18:35:28,232,79
2016-01-01 18:11:48,2016-01-01 18:30:13,234,161
2015-01-01 18:21:41,2015-01-01 18:26:54,237,236
2016-01-01 18:19:15,2016-01-01 18:42:35,231,163
2017-01-01 18:43:58,2017-01-01 18:58:08,186,79
2015-01-01 18:47:56,2015-01-01 18:53:05,142,163
2015-01-01 18:50:14,2015-01-01 19:03:05,234,163
2016-01-01 18:53:09,2016-01-01 19:07:38,79,236
2015-01-01 18:03:32,2015-01-01 18:16:35,186,79
2015-01-01 18:03:17,2015-01-01 18:09:40,142,237
2017-01-01 18:13:27,2017-01-01 18:24:21,48,186
2015-01-01 18:56:17,2015-01-01 19:03:47,41,239
2016-01-01 18:20:05,2016-01-01 18:33:52,170,239
2016-01-01 18:31:26,2016-01-01 18:38:24,170,79
2016-01-01 18:44:30,2016-01-01 18:54:23,236,237
2018-01-01 18:44:48,2018-01-01 19:00:28,161,113
2015-01-01 18:29:21,2015-01-01 18:42:08,163,79
2017-01-01 18:21:28,2017-01-01 18:28:28,234,68
2018-01-01 18:33:03,2018-01-01 18:40:36,68,48
2017-01-01 18:49:42,2017-01-01 19:01:00,68,163
2017-01-01 18:50:37,2017-01-01 19:07:09,79,140
2015-01-01 18:40:07,2015-01-01 18:52:53,50,140
2015-01-01 18:41:01,2015-01-01 18:52:45,48,161
2016-01-01 18:18:38,2016-01-01 18:28:28,163,236
2016-01-01 18:01:31,2016-01-01 18:17:32,142,243
2016-01-01 18:13:41,2016-01-01 18:32:38,170,244
2015-01-01 18:58:18,2015-01-01 19:07:39,236,41
2017-01-01 18:37:20,2017-01-01 18:59:11,161,48
2016-01-01 18:21:01,2016-01-01 18:25:32,239,236
2019-01-01 18:46:54,2019-01-01 18:53:03,186,170
2016-01-01 18:17:35,2016-01-01 18:23:50,142,239
2015-01-01 18:36:27,2015-01-01 18:45:51,239,244
2019-01-01 18:03:36,2019-01-01 18:12:58,234,231
2017-01-01 18:35:52,2017-01-01 18:47:28,161,163
2018-01-01 18:22:01,2018-01-01 18:33:36,236,239
2017-01-01 18:02:35,2017-01-01 18:12:46,234,231
2017-01-01 18:11:30,2017-01-01 18:17:33,239,236
2019-01-01 18:20:32,2019-01-01 18:33:42,163,113
2015-01-01 18:27:53,2015-01-01 18:32:53,163,237
2015-01-01 18:49:56,2015-01-01 19:11:34,232,74
2018-01-01 18:24:07,2018-01-01 18:34:15,48,234
2016-01-01 18:34:49,2016-01-01 18:46:35,68,244
2017-01-01 18:02:55,2017-01-01 18:12:35,68,161
2017-01-01 18:42:03,2017-01-01 18:51:53,68,142
2017-01-01 18:10:41,2017-01-01 18:15:46,237,140
2017-01-01 18:50:16,2017-01-01 18:56:58,41,142
2016-01-01 18:45:28,2016-01-01 19:03:56,186,236
2017-01-01 18:42:29,2017-01-01 18:46:19,48,163
2018-01-01 18:33:20,2018-01-01 18:36:25,142,237
2015-01-01 18:54:40,2015-01-01 18:57:15,237,236
2017-01-01 18:58:56,2017-01-01 19:11:31,234,237
2015-01-01 18:00:57,2015-01-01 18:11:20,163,48
2018-01-01 18:16:10,2018-01-01 18:28:03,142,244
2016-01-01 18:22:06,2016-01-01 18:26:47,234,113
2018-01-01 18:50:06,2018-01-01 18:57:35,186,48
2016-01-01 18:41:10,2016-01-01 18:45:42,231,88
2016-01-01 18:05:32,2016-01-01 18:13:50,113,170
2019-01-01 18:24:08,2019-01-01 18:29:50,163,236
2016-01-01 18:16:25,2016-01-01 18:23:12,234,68
2019-01-01 18:45:51,2019-01-01 18:54:21,74,237
2017-01-01 18:35:20,2017-01-01 18:45:00,236,163
2016-01-01 18:26:33,2016-01-01 18:34:10,234,113
2017-01-01 18:31:12,2017-01-01 18:35:39,236,74
2019-01-01 18:52:31,2019-01-01 18:55:40,48,142
2018-01-01 18:08:52,2018-01-01 18:21:32,170,163
2015-01-01 18:31:26,2015-01-01 18:50:43,79,236
2015-01-01 18:22:28,2015-01-01 18:31:11,170,43
2015-01-01 18:33:46,2015-01-01 18:55:26,236,186
2019-01-01 18:38:44,2019-01-01 18:47:34,239,237
2015-01-01 18:17:58,2015-01-01 18:29:17,236,161
2018-01-01 18:36:22,2018-01-01 18:40:42,237,161
2016-01-01 18:53:26,2016-01-01 19:03:22,170,48
2016-01-01 18:15:02,2016-01-01 18:32:56,41,50
2018-01-01 18:52:35,2018-01-01 19:05:53,170,236
2017-01-01 18:56:03,2017-01-01 19:03:10,170,234
2016-01-01 18:47:45,2016-01-01 19:01:41,161,68
2015-01-01 18:23:39,2015-01-01 18:31:55,170,236
2016-01-01 18:56:41,2016-01-01 18:59:02,50,48
2018-01-01 18:44:11,2018-01-01 18:50:18,239,142
2017-01-01 18:14:39,2017-01-01 18:21:18,161,50
2015-01-01 18:27:50,2015-01-01 18:37:11,79,113
2018-01-01 18:44:51,2018-01-01 18:58:00,170,74
2015-01-01 18:07:37,2015-01-01 18:18:29,48,236
2016-01-01 18:45:47,2016-01-01 19:03:38,236,161
2019-01-01 18:08:58,2019-01-01 18:20:59,237,234
2019-01-01 18:45:48,2019-01-01 18:50:35,79,231
