date,temperature_2m,precipitation,rain,snowfall,snow_depth,wind_speed_10m,holiday
2015/4/18 17:00,22.033499,0,0,0,0,6.5693827,0
2015/4/18 18:00,22.9335,0,0,0,0,8.891344,0
2015/4/18 19:00,23.3835,0,0,0,0,12.261158,0
2015/4/18 20:00,23.283499,0,0,0,0,10.587917,0
2015/4/18 21:00,22.6835,0,0,0,0,11.966953,0
2015/4/18 22:00,21.8835,0,0,0,0,6.989936,0
2015/4/18 23:00,20.4335,0,0,0,0,8.78872,0
2015/4/19 0:00,18.3835,0,0,0,0,7.289445,0
2015/4/19 1:00,17.0835,0,0,0,0,13.797913,0
2015/4/19 2:00,15.6835,0,0,0,0,18.36353,0
2015/4/19 3:00,14.1835,0,0,0,0,16.215992,0
2015/4/19 4:00,12.9835,0,0,0,0,14.685176,0
2015/4/19 5:00,11.883499,0,0,0,0,14.118243,0
2015/4/19 6:00,10.883499,0,0,0,0,14.007655,0
2015/4/19 7:00,10.783501,0,0,0,0,13.363711,0
2015/4/19 8:00,9.8335,0,0,0,0,13.397612,0
2015/4/19 9:00,8.883499,0,0,0,0,12.413477,0
2015/4/19 10:00,7.8834996,0,0,0,0,6.9899354,0
2015/4/19 11:00,7.4835,0,0,0,0,10.24578,0
2015/4/19 12:00,9.3335,0,0,0,0,8.891343,0
2015/4/19 13:00,10.383499,0,0,0,0,10.495713,0
2015/4/19 14:00,11.2335,0,0,0,0,10.587917,0
2015/4/19 15:00,12.133499,0,0,0,0,10.308831,0
2015/4/19 16:00,12.8335,0,0,0,0,9.531505,0
2015/4/19 17:00,13.1835,0,0,0,0,11.435313,0
2015/4/19 18:00,13.033501,0,0,0,0,14.33234,0
2015/4/19 19:00,12.9835,0,0,0,0,15.575981,0
2015/4/19 20:00,12.1835,0,0,0,0,16.575644,0
2015/4/19 21:00,11.1835,0,0,0,0,16.992609,0
2015/4/19 22:00,9.9335,0,0,0,0,13.608762,0
2015/4/19 23:00,8.7335,0,0,0,0,11.480557,0
2015/4/20 0:00,7.6835,0,0,0,0,10.739832,0
2015/4/20 1:00,7.1335,0,0,0,0,11.923557,0
2015/4/20 2:00,6.8835,0,0,0,0,12.7279215,0
2015/4/20 3:00,6.8335,0,0,0,0,15.941944,0
2015/4/20 4:00,6.8835,0,0,0,0,18.532133,0
2015/4/20 5:00,6.9835,0,0,0,0,19.0392,0
2015/4/20 6:00,7.1835,0,0,0,0,19.35314,0
2015/4/20 7:00,7.5835,0.1,0.1,0,0,22.608458,0
2015/4/20 8:00,7.8335004,0.1,0.1,0,0,21.316135,0
2015/4/20 9:00,8.1835,0.3,0.3,0,0,24.162945,0
2015/4/20 10:00,8.133499,0.6,0.6,0,0,22.682856,0
2015/4/20 11:00,8.6835,0.9,0.9,0,0,24.119999,0
2015/4/20 12:00,9.283501,1.9,1.9,0,0,24.842607,0
2015/4/20 13:00,9.883499,2.7,2.7,0,0,27.362366,0
2015/4/20 14:00,10.3335,5,5,0,0,28.174456,0
2015/4/20 15:00,10.9335,4.4,4.4,0,0,26.00486,0
2015/4/20 16:00,11.533501,4.4,4.4,0,0,24.023088,0
2015/4/20 17:00,12.2335,3.6,3.6,0,0,20.774214,0
2015/4/20 18:00,12.5835,2.3,2.3,0,0,18.171976,0
2015/4/20 19:00,13.8335,0.4,0.4,0,0,12.819235,0
2015/4/20 20:00,14.9835,0.1,0.1,0,0,9.422101,0
2015/4/20 21:00,15.2335,0,0,0,0,6.3690495,0
2015/4/20 22:00,15.1835,0,0,0,0,9.255571,0
2015/4/20 23:00,14.133499,0,0,0,0,10.028439,0
2015/4/21 0:00,12.7335,0,0,0,0,8.654986,0
2015/4/21 1:00,11.9835,0,0,0,0,9.904906,0
2015/4/21 2:00,11.6835,0,0,0,0,8.905908,0
2015/4/21 3:00,11.4835,0,0,0,0,8.427383,0
2015/4/21 4:00,11.383499,0.6,0.6,0,0,7.5942073,0
2015/4/21 5:00,11.4835,4.2,4.2,0,0,5.904439,0
2015/4/21 6:00,11.4335,1.4,1.4,0,0,4.68,0
2015/4/21 7:00,11.383499,0.5,0.5,0,0,3.8268526,0
2015/4/21 8:00,10.883499,0,0,0,0,5.00128,0
2015/4/21 9:00,10.1835,0,0,0,0,6.489992,0
2015/4/21 10:00,10.3335,0,0,0,0,5.154415,0
2015/4/21 11:00,10.5835,0,0,0,0,6.9527545,0
2015/4/21 12:00,11.883499,0,0,0,0,10.390226,0
2015/4/21 13:00,13.7335,0,0,0,0,16.394829,0
2015/4/21 14:00,14.8335,0.2,0.2,0,0,16.171976,0
2015/4/21 15:00,15.633499,0,0,0,0,15.034041,0
2015/4/21 16:00,16.2335,0,0,0,0,16.454008,0
2015/4/21 17:00,17.2335,0,0,0,0,20.598795,0
2015/4/21 18:00,17.6835,0,0,0,0,20.532627,0
2015/4/21 19:00,17.1335,0,0,0,0,19.469976,0
2015/4/21 20:00,17.3835,0,0,0,0,18.448023,0
2015/4/21 21:00,17.033499,0,0,0,0,18.532133,0
2015/4/21 22:00,16.3335,0,0,0,0,14.113653,0
2015/4/21 23:00,14.9835,0,0,0,0,13.708391,0
2015/4/22 0:00,13.283501,0,0,0,0,10.636766,0
2015/4/22 1:00,11.783501,0,0,0,0,9.726664,0
2015/4/22 2:00,10.133499,0,0,0,0,7.653705,0
2015/4/22 3:00,8.6835,0,0,0,0,6.792466,0
2015/4/22 4:00,7.7835,0,0,0,0,7.491114,0
2015/4/22 5:00,7.3335,0,0,0,0,8.14587,0
2015/4/22 6:00,7.0335,0,0,0,0,7.9932966,0
2015/4/22 7:00,6.2835,0,0,0,0,6.4096174,0
2015/4/22 8:00,5.7835,0,0,0,0,8.049845,0
2015/4/22 9:00,5.2835,0,0,0,0,7.6367526,0
2015/4/22 10:00,5.4335,0,0,0,0,7.2,0
2015/4/22 11:00,6.4335,0,0,0,0,3.671294,0
2015/4/22 12:00,10.383499,0,0,0,0,7.729527,0
2015/4/22 13:00,13.383499,0,0,0,0,8.049845,0
2015/4/22 14:00,15.5835,0,0,0,0,12.324414,0
2015/4/22 15:00,17.3335,0,0,0,0,16.203999,0
2015/4/22 16:00,18.3835,0,0,0,0,17.673029,0
2015/4/22 17:00,18.6835,0,0,0,0,20.892412,0
2015/4/22 18:00,18.4835,0,0,0,0,23.857979,0
2015/4/22 19:00,17.4835,0.1,0.1,0,0,19.969458,0
2015/4/22 20:00,14.783501,1,1,0,0,13.202726,0
2015/4/22 21:00,12.8335,2,2,0,0,11.928989,0
2015/4/22 22:00,12.2335,0.9,0.9,0,0,10.514218,0
2015/4/22 23:00,11.4335,0,0,0,0,12.768586,0
2015/4/23 0:00,10.633499,0,0,0,0,14.773164,0
2015/4/23 1:00,10.2335,0,0,0,0,16.418526,0
2015/4/23 2:00,9.7335,0,0,0,0,16.199999,0
2015/4/23 3:00,9.033501,0,0,0,0,14.830076,0
2015/4/23 4:00,8.3335,0,0,0,0,15.463244,0
2015/4/23 5:00,7.4335,0,0,0,0,16.808569,0
2015/4/23 6:00,6.6335,0,0,0,0,17.462784,0
2015/4/23 7:00,5.5835,0,0,0,0,16.700275,0
2015/4/23 8:00,4.9835,0,0,0,0,16.203999,0
2015/4/23 9:00,4.4335,0,0,0,0,16.93531,0
2015/4/23 10:00,3.9835,0,0,0,0,13.698934,0
2015/4/23 11:00,3.9835,0,0,0,0,14.440443,0
2015/4/23 12:00,4.7335,0,0,0,0,18.448023,0
2015/4/23 13:00,5.6335,0,0,0,0,19.416653,0
2015/4/23 14:00,6.9835,0,0,0,0,22.657131,0
2015/4/23 15:00,7.6835,0,0,0,0,22.805367,0
2015/4/23 16:00,7.8335004,0,0,0,0,22.91026,0
2015/4/23 17:00,8.633499,0.3,0.3,0,0,22.065973,0
2015/4/23 18:00,9.0835,0.1,0.1,0,0,23.933907,0
2015/4/23 19:00,9.4335,0,0,0,0,27.343414,0
2015/4/23 20:00,9.783501,0,0,0,0,27.959742,0
2015/4/23 21:00,9.1835,0,0,0,0,26.807312,0
2015/4/23 22:00,8.9335,0,0,0,0,22.553934,0
2015/4/23 23:00,8.283501,0,0,0,0,20.447239,0
2015/4/24 0:00,7.0835,0,0,0,0,16.311613,0
2015/4/24 1:00,6.1835,0,0,0,0,15.937878,0
2015/4/24 2:00,5.3335,0,0,0,0,16.394829,0
2015/4/24 3:00,4.5835,0,0,0,0,16.1198,0
2015/4/24 4:00,4.0835,0,0,0,0,15.315873,0
2015/4/24 5:00,3.5835,0,0,0,0,14.88242,0
2015/4/24 6:00,3.0335,0,0,0,0,14.512064,0
2015/4/24 7:00,2.3835,0,0,0,0,14.973577,0
2015/4/24 8:00,2.0835,0,0,0,0,15.7908325,0
2015/4/24 9:00,1.7335,0,0,0,0,16.45007,0
2015/4/24 10:00,1.5335,0,0,0,0,16.79314,0
2015/4/24 11:00,1.6835,0,0,0,0,19.8,0
2015/4/24 12:00,2.5835,0,0,0,0,21.710716,0
2015/4/24 13:00,3.8335,0,0,0,0,23.424908,0
2015/4/24 14:00,4.9335,0,0,0,0,23.1774,0
2015/4/24 15:00,5.7835,0,0,0,0,23.686249,0
2015/4/24 16:00,6.5835,0,0,0,0,23.441502,0
2015/4/24 17:00,7.2835,0,0,0,0,22.771244,0
2015/4/24 18:00,7.9835,0,0,0,0,21.889065,0
2015/4/24 19:00,8.033501,0,0,0,0,23.185787,0
2015/4/24 20:00,8.8335,0,0,0,0,24.482647,0
2015/4/24 21:00,8.6835,0,0,0,0,24.72495,0
2015/4/24 22:00,8.2335,0,0,0,0,19.855558,0
2015/4/24 23:00,7.3335,0,0,0,0,19.523155,0
2015/4/25 0:00,5.9335,0,0,0,0,16.45007,0
2015/4/25 1:00,4.9335,0,0,0,0,16.267857,0
2015/4/25 2:00,4.0835,0,0,0,0,16.09969,0
2015/4/25 3:00,3.3835,0,0,0,0,15.94601,0
2015/4/25 4:00,2.7835,0,0,0,0,14.77755,0
2015/4/25 5:00,2.2835,0,0,0,0,13.246826,0
2015/4/25 6:00,1.8334999,0,0,0,0,12.4811535,0
2015/4/25 7:00,1.7335,0,0,0,0,12.245293,0
2015/4/25 8:00,1.3835,0,0,0,0,11.726277,0
2015/4/25 9:00,1.0335,0,0,0,0,12.7279215,0
2015/4/25 10:00,0.8335,0,0,0,0,11.609651,0
2015/4/25 11:00,1.3335,0,0,0,0,11.542478,0
2015/4/25 12:00,3.1835,0,0,0,0,12.979984,0
2015/4/25 13:00,4.7835,0,0,0,0,14.57889,0
2015/4/25 14:00,6.4335,0,0,0,0,13.891522,0
2015/4/25 15:00,7.9835,0,0,0,0,12.7279215,0
2015/4/25 16:00,9.5835,0,0,0,0,12.10157,0
2015/4/25 17:00,10.9335,0,0,0,0,12.015589,0
2015/4/25 18:00,11.883499,0,0,0,0,12.313893,0
2015/4/25 19:00,13.4835,0,0,0,0,13.896187,0
2015/4/25 20:00,13.883499,0,0,0,0,12.0694,0
2015/4/25 21:00,14.0835,0,0,0,0,10.661107,0
2015/4/25 22:00,13.6835,0,0,0,0,3.396233,0
2015/4/25 23:00,12.3335,0,0,0,0,4.1046314,0
2015/4/26 0:00,10.3335,0,0,0,0,4.0249224,0
2015/4/26 1:00,9.033501,0,0,0,0,1.1384199,0
2015/4/26 2:00,7.7835,0,0,0,0,2.8116899,0
2015/4/26 3:00,6.5835,0,0,0,0,7.2805495,0
2015/4/26 4:00,5.9835,0,0,0,0,8.759178,0
2015/4/26 5:00,5.7835,0,0,0,0,11.620809,0
2015/4/26 6:00,5.4335,0,0,0,0,13.570615,0
2015/4/26 7:00,5.4335,0,0,0,0,14.039999,0
2015/4/26 8:00,4.9835,0,0,0,0,13.708391,0
2015/4/26 9:00,4.6335,0,0,0,0,13.570615,0
2015/4/26 10:00,4.0335,0,0,0,0,8.373386,0
2015/4/26 11:00,4.3835,0,0,0,0,11.043261,0
2015/4/26 12:00,6.4835,0,0,0,0,8.854829,0
2015/4/26 13:00,8.383499,0,0,0,0,7.8954163,0
2015/4/26 14:00,9.9835,0,0,0,0,7.42159,0
2015/4/26 15:00,11.3335,0,0,0,0,5.8603754,0
2015/4/26 16:00,12.383499,0,0,0,0,5.1544156,0
2015/4/26 17:00,12.9335,0,0,0,0,6.6185193,0
2015/4/26 18:00,13.3335,0,0,0,0,7.386582,0
2015/4/26 19:00,13.6835,0,0,0,0,7.24486,0
2015/4/26 20:00,13.7335,0,0,0,0,7.9036193,0
2015/4/26 21:00,13.4335,0,0,0,0,6.725354,0
2015/4/26 22:00,13.3335,0,0,0,0,4.6938257,0
2015/4/26 23:00,12.3335,0,0,0,0,5.0142193,0
2015/4/27 0:00,10.9335,0,0,0,0,6.792466,0
2015/4/27 1:00,9.533501,0,0,0,0,9.931042,0
2015/4/27 2:00,8.8335,0,0,0,0,13.830749,0
2015/4/27 3:00,8.033501,0,0,0,0,13.551501,0
2015/4/27 4:00,7.2835,0,0,0,0,13.246826,0
2015/4/27 5:00,6.4335,0,0,0,0,13.18308,0
2015/4/27 6:00,5.7835,0,0,0,0,13.281023,0
2015/4/27 7:00,6.1335,0,0,0,0,13.18308,0
2015/4/27 8:00,5.7835,0,0,0,0,13.551501,0
2015/4/27 9:00,5.2835,0,0,0,0,13.513193,0
2015/4/27 10:00,4.9335,0,0,0,0,7.386582,0
2015/4/27 11:00,5.5335,0,0,0,0,10.799999,0
2015/4/27 12:00,7.1335,0,0,0,0,9.957108,0
2015/4/27 13:00,9.033501,0,0,0,0,11.212135,0
2015/4/27 14:00,10.7335,0,0,0,0,12.387348,0
2015/4/27 15:00,11.883499,0,0,0,0,13.104198,0
2015/4/27 16:00,12.6835,0,0,0,0,15.379206,0
2015/4/27 17:00,13.133499,0,0,0,0,15.986593,0
2015/4/27 18:00,13.5835,0,0,0,0,17.654688,0
2015/4/27 19:00,14.5835,0,0,0,0,18.584509,0
2015/4/27 20:00,14.633499,0,0,0,0,18.59845,0
2015/4/27 21:00,14.533501,0,0,0,0,17.581125,0
2015/4/27 22:00,14.133499,0,0,0,0,16.299694,0
2015/4/27 23:00,13.0835,0,0,0,0,14.77755,0
2015/4/28 0:00,11.633499,0,0,0,0,14.57889,0
2015/4/28 1:00,10.5835,0,0,0,0,15.072783,0
2015/4/28 2:00,9.883499,0,0,0,0,16.92383,0
2015/4/28 3:00,9.3335,0,0,0,0,17.57744,0
2015/4/28 4:00,8.9835,0,0,0,0,18.079027,0
2015/4/28 5:00,8.4335,0,0,0,0,18.374111,0
2015/4/28 6:00,7.9835,0,0,0,0,18.58451,0
2015/4/28 7:00,8.9335,0,0,0,0,17.555307,0
2015/4/28 8:00,8.6835,0,0,0,0,16.92383,0
2015/4/28 9:00,8.383499,0,0,0,0,15.716793,0
2015/4/28 10:00,8.1835,0,0,0,0,13.009903,0
2015/4/28 11:00,8.4835,0,0,0,0,12.10157,0
2015/4/28 12:00,9.633499,0,0,0,0,10.703569,0
2015/4/28 13:00,10.533501,0,0,0,0,16.299694,0
2015/4/28 14:00,11.3335,0,0,0,0,18.359999,0
2015/4/28 15:00,12.283501,0,0,0,0,18.089775,0
2015/4/28 16:00,13.1835,0,0,0,0,18.998314,0
2015/4/28 17:00,13.8335,0,0,0,0,17.811815,0
2015/4/28 18:00,14.633499,0,0,0,0,17.114204,0
2015/4/28 19:00,17.533499,0,0,0,0,18.792551,0
2015/4/28 20:00,18.033499,0,0,0,0,15.893093,0
2015/4/28 21:00,18.4335,0,0,0,0,12.413476,0
2015/4/28 22:00,17.9335,0,0,0,0,6.489992,0
2015/4/28 23:00,16.4335,0,0,0,0,8.714677,0
2015/4/29 0:00,14.6835,0,0,0,0,10.233123,0
2015/4/29 1:00,13.383499,0,0,0,0,13.004922,0
2015/4/29 2:00,12.1835,0,0,0,0,13.18308,0
2015/4/29 3:00,11.133499,0,0,0,0,13.104198,0
2015/4/29 4:00,10.2335,0,0,0,0,13.246826,0
2015/4/29 5:00,9.5835,0,0,0,0,13.783817,0
2015/4/29 6:00,9.0835,0,0,0,0,14.186923,0
2015/4/29 7:00,9.783501,0,0,0,0,14.277983,0
2015/4/29 8:00,9.4835,0,0,0,0,14.386494,0
2015/4/29 9:00,9.1835,0,0,0,0,14.57889,0
2015/4/29 10:00,8.883499,0,0,0,0,9.565437,0
2015/4/29 11:00,9.4335,0,0,0,0,10.495713,0
2015/4/29 12:00,11.5835,0,0,0,0,9.983106,0
2015/4/29 13:00,13.783501,0,0,0,0,11.304229,0
2015/4/29 14:00,16.033499,0,0,0,0,10.44,0
2015/4/29 15:00,18.0835,0,0,0,0,10.233123,0
2015/4/29 16:00,19.533499,0,0,0,0,12.475961,0
2015/4/29 17:00,20.3835,0,0,0,0,12.496718,0
2015/4/29 18:00,21.1835,0,0,0,0,12.096214,0
2015/4/29 19:00,22.0835,0,0,0,0,12.096214,0
2015/4/29 20:00,22.0835,0,0,0,0,11.246759,0
2015/4/29 21:00,21.6335,0,0,0,0,8.913181,0
2015/4/29 22:00,20.6835,0,0,0,0,3.096837,0
2015/4/29 23:00,19.2335,0,0,0,0,6.193674,0
2015/4/30 0:00,16.3835,0,0,0,0,9.346143,0
2015/4/30 1:00,13.7335,0,0,0,0,11.212135,0
2015/4/30 2:00,11.883499,0,0,0,0,14.039999,0
2015/4/30 3:00,10.0835,0,0,0,0,14.973577,0
2015/4/30 4:00,8.9835,0,0,0,0,14.8257065,0
2015/4/30 5:00,8.633499,0,0,0,0,14.88242,0
2015/4/30 6:00,8.133499,0,0,0,0,14.982228,0
2015/4/30 7:00,7.7835,0,0,0,0,14.565548,0
2015/4/30 8:00,7.5335,0,0,0,0,13.783817,0
2015/4/30 9:00,7.2835,0,0,0,0,13.513193,0
2015/4/30 10:00,7.1335,0,0,0,0,10.691453,0
2015/4/30 11:00,7.5835,0,0,0,0,10.799999,0
2015/4/30 12:00,9.383499,0,0,0,0,11.808878,0
2015/4/30 13:00,11.383499,0,0,0,0,13.0447235,0
2015/4/30 14:00,12.883499,0,0,0,0,13.905509,0
2015/4/30 15:00,14.4335,0,0,0,0,15.542662,0
2015/4/30 16:00,14.883499,0,0,0,0,16.65754,0
2015/4/30 17:00,15.033501,0,0,0,0,16.923828,0
2015/4/30 18:00,15.033501,0,0,0,0,17.414476,0
2015/4/30 19:00,15.383499,0,0,0,0,17.771753,0
2015/4/30 20:00,14.9835,0,0,0,0,16.87398,0
2015/4/30 21:00,14.0835,0,0,0,0,15.646544,0
2015/4/30 22:00,13.0835,0,0,0,0,12.031756,0
2015/4/30 23:00,11.8335,0,0,0,0,11.246759,0
2015/5/1 0:00,10.4835,0,0,0,0,10.00256,0
2015/5/1 1:00,9.6835,0,0,0,0,8.287822,0
2015/5/1 2:00,9.2335,0,0,0,0,7.5170207,0
2015/5/1 3:00,8.9335,0,0,0,0,7.2805495,0
2015/5/1 4:00,8.4835,0,0,0,0,7.8625183,0
2015/5/1 5:00,8.0835,0,0,0,0,8.825508,0
2015/5/1 6:00,7.8335004,0,0,0,0,9.178235,0
2015/5/1 7:00,8.1835,0,0,0,0,9.9571085,0
2015/5/1 8:00,8.133499,0,0,0,0,10.041354,0
2015/5/1 9:00,7.9835,0,0,0,0,9.793058,0
2015/5/1 10:00,7.8834996,0,0,0,0,5.0911684,0
2015/5/1 11:00,7.9335,0,0,0,0,6.9527545,0
2015/5/1 12:00,8.4835,0,0,0,0,8.854829,0
2015/5/1 13:00,9.3335,0,0,0,0,10.383987,0
2015/5/1 14:00,10.533501,0,0,0,0,9.83268,0
2015/5/1 15:00,11.533501,0,0,0,0,9,0
2015/5/1 16:00,12.2335,0,0,0,0,8.049845,0
2015/5/1 17:00,12.6835,0,0,0,0,6.924738,0
2015/5/1 18:00,12.6835,0,0,0,0,6.162207,0
2015/5/1 19:00,13.033501,0,0,0,0,6.638072,0
2015/5/1 20:00,13.383499,0,0,0,0,6.8399997,0
2015/5/1 21:00,12.7335,0,0,0,0,8.557102,0
2015/5/1 22:00,11.783501,0,0,0,0,10.495713,0
2015/5/1 23:00,10.2335,0,0,0,0,10.1887,0
2015/5/2 0:00,8.883499,0,0,0,0,9.387651,0
2015/5/2 1:00,8.033501,0,0,0,0,8.373386,0
2015/5/2 2:00,7.7335,0,0,0,0,7.5685663,0
2015/5/2 3:00,7.5335,0,0,0,0,6.489992,0
2015/5/2 4:00,7.3835,0,0,0,0,4.5820518,0
2015/5/2 5:00,7.0835,0,0,0,0,2.6208394,0
2015/5/2 6:00,6.4835,0,0,0,0,1.484318,0
2015/5/2 7:00,6.8835,0,0,0,0,1.835647,0
2015/5/2 8:00,7.2335,0,0,0,0,1.484318,0
2015/5/2 9:00,7.1835,0,0,0,0,1.1384199,0
2015/5/2 10:00,7.0335,0,0,0,0,3.4152596,0
2015/5/2 11:00,6.9835,0,0,0,0,3.2399998,0
2015/5/2 12:00,8.133499,0,0,0,0,2.5959969,0
2015/5/2 13:00,10.033501,0,0,0,0,3.2599385,0
2015/5/2 14:00,11.783501,0,0,0,0,2.16,0
2015/5/2 15:00,13.4335,0,0,0,0,0.8049845,0
2015/5/2 16:00,14.8335,0,0,0,0,2.1897945,0
2015/5/2 17:00,15.633499,0,0,0,0,2.5455842,0
2015/5/2 18:00,16.3335,0,0,0,0,2.8799999,0
2015/5/2 19:00,17.6335,0,0,0,0,5.3517847,0
2015/5/2 20:00,16.6835,0,0,0,0,12.181624,0
2015/5/2 21:00,14.783501,0,0,0,0,17.10284,0
2015/5/2 22:00,13.5835,0,0,0,0,14.186923,0
2015/5/2 23:00,12.2335,0,0,0,0,13.363711,0
2015/5/3 0:00,10.9335,0,0,0,0,12.641076,0
2015/5/3 1:00,10.0835,0,0,0,0,11.384199,0
2015/5/3 2:00,9.383499,0,0,0,0,9.826088,0
2015/5/3 3:00,8.9335,0,0,0,0,8.311245,0
2015/5/3 4:00,8.283501,0,0,0,0,6.924738,0
2015/5/3 5:00,7.7835,0,0,0,0,6.28713,0
2015/5/3 6:00,7.2335,0,0,0,0,5.3517847,0
2015/5/3 7:00,6.4335,0,0,0,0,5.00128,0
2015/5/3 8:00,6.1335,0,0,0,0,5.1919937,0
2015/5/3 9:00,6.0335,0,0,0,0,5.3999996,0
2015/5/3 10:00,5.9835,0,0,0,0,5.3517847,0
2015/5/3 11:00,6.8835,0,0,0,0,5.6002855,0
2015/5/3 12:00,10.4335,0,0,0,0,3.8268526,0
2015/5/3 13:00,13.033501,0,0,0,0,3.096837,0
2015/5/3 14:00,15.8335,0,0,0,0,2.5455842,0
2015/5/3 15:00,18.4335,0,0,0,0,1.9386592,0
2015/5/3 16:00,20.533499,0,0,0,0,2.0364676,0
2015/5/3 17:00,21.8835,0,0,0,0,2.9024127,0
2015/5/3 18:00,22.533499,0,0,0,0,4.2136917,0
2015/5/3 19:00,22.9335,0,0,0,0,5.6920996,0
2015/5/3 20:00,22.6835,0,0,0,0,6.28713,0
2015/5/3 21:00,22.0835,0,0,0,0,9.826088,0
2015/5/3 22:00,19.9835,0,0,0,0,11.384199,0
2015/5/3 23:00,17.5835,0,0,0,0,11.384199,0
2015/5/4 0:00,15.7335,0,0,0,0,11.841756,0
2015/5/4 1:00,14.3335,0,0,0,0,12.224107,0
2015/5/4 2:00,13.533501,0,0,0,0,11.928989,0
2015/5/4 3:00,12.883499,0,0,0,0,10.799999,0
2015/5/4 4:00,12.1835,0,0,0,0,9.826088,0
2015/5/4 5:00,11.4335,0,0,0,0,8.557102,0
2015/5/4 6:00,10.6835,0,0,0,0,8.0899935,0
2015/5/4 7:00,10.133499,0,0,0,0,9.220499,0
2015/5/4 8:00,9.6835,0,0,0,0,9.178235,0
2015/5/4 9:00,9.3335,0,0,0,0,9.585739,0
2015/5/4 10:00,8.9835,0,0,0,0,6.519877,0
2015/5/4 11:00,10.1835,0,0,0,0,5.0911684,0
2015/5/4 12:00,14.7335,0,0,0,0,5.1165614,0
2015/5/4 13:00,17.5835,0,0,0,0,5.495161,0
2015/5/4 14:00,20.283499,0,0,0,0,5.6002855,0
2015/5/4 15:00,22.6835,0,0,0,0,6.792466,0
2015/5/4 16:00,24.5835,0,0,0,0,9.83268,0
2015/5/4 17:00,25.533499,0,0,0,0,13.37825,0
2015/5/4 18:00,26.033499,0,0,0,0,15.459054,0
2015/5/4 19:00,25.9835,0,0,0,0,15.137133,0
2015/5/4 20:00,25.9335,0,0,0,0,13.684735,0
2015/5/4 21:00,25.1335,0,0,0,0,11.753877,0
2015/5/4 22:00,24.4335,0,0,0,0,11.435313,0
2015/5/4 23:00,22.783499,0,0,0,0,12.641076,0
2015/5/5 0:00,20.8335,0,0,0,0,14.578888,0
2015/5/5 1:00,19.783499,0,0,0,0,17.22742,0
2015/5/5 2:00,18.9335,0,0,0,0,16.981165,0
2015/5/5 3:00,18.1835,0,0,0,0,16.279802,0
2015/5/5 4:00,17.533499,0,0,0,0,15.124284,0
2015/5/5 5:00,16.9335,0,0,0,0,14.512064,0
2015/5/5 6:00,16.3835,0,0,0,0,14.255272,0
2015/5/5 7:00,16.533499,0,0,0,0,13.276144,0
2015/5/5 8:00,16.0835,0,0,0,0,11.440979,0
2015/5/5 9:00,15.4335,0,0,0,0,10.028439,0
2015/5/5 10:00,14.6835,0,0,0,0,7.754637,0
2015/5/5 11:00,15.133499,0,0,0,0,7.2359104,0
2015/5/5 12:00,17.9335,0,0,0,0,6.2145634,0
2015/5/5 13:00,20.1335,0,0,0,0,7.145796,0
2015/5/5 14:00,21.7335,0,0,0,0,6.830519,0
2015/5/5 15:00,22.8835,0,0,0,0,6.87779,0
2015/5/5 16:00,23.9335,0,0,0,0,4.379589,0
2015/5/5 17:00,24.2335,0,0,0,0,4.39436,0
2015/5/5 18:00,24.4835,0,0,0,0,4.32,0
2015/5/5 19:00,25.5835,0,0,0,0,4.452954,0
2015/5/5 20:00,25.8335,0,0,0,0,5.1544156,0
2015/5/5 21:00,25.6835,0,0,0,0,5.495161,0
2015/5/5 22:00,25.033499,0,0,0,0,6.924738,0
2015/5/5 23:00,23.3335,0,0,0,0,7.42159,0
2015/5/6 0:00,21.283499,0,0,0,0,6.519877,0
2015/5/6 1:00,20.283499,0,0,0,0,4.3498964,0
2015/5/6 2:00,19.4835,0,0,0,0,7.2,0
2015/5/6 3:00,18.7335,0,0,0,0,9.255571,0
2015/5/6 4:00,17.9835,0,0,0,0,7.6367526,0
2015/5/6 5:00,17.0835,0,0,0,0,8.557102,0
2015/5/6 6:00,16.4335,0,0,0,0,10.1376915,0
2015/5/6 7:00,16.1835,0,0,0,0,10.823973,0
2015/5/6 8:00,16.1835,0,0,0,0,10.538843,0
2015/5/6 9:00,16.283499,0,0,0,0,10.661107,0
2015/5/6 10:00,16.2335,0,0,0,0,8.473393,0
2015/5/6 11:00,16.1835,0,0,0,0,12.10157,0
2015/5/6 12:00,16.3835,0,0,0,0,12.879752,0
2015/5/6 13:00,16.6335,0,0,0,0,11.440979,0
2015/5/6 14:00,17.533499,0,0,0,0,8.373386,0
2015/5/6 15:00,18.283499,0,0,0,0,7.289444,0
2015/5/6 16:00,19.033499,0,0,0,0,7.072878,0
2015/5/6 17:00,19.4335,0,0,0,0,7.9932966,0
2015/5/6 18:00,19.4335,0,0,0,0,8.654987,0
2015/5/6 19:00,18.6335,0,0,0,0,7.7043357,0
2015/5/6 20:00,19.4335,0,0,0,0,6.830519,0
2015/5/6 21:00,19.4335,0,0,0,0,6.849467,0
2015/5/6 22:00,19.033499,0,0,0,0,6.489992,0
2015/5/6 23:00,18.1835,0,0,0,0,6.1305785,0
2015/5/7 0:00,16.533499,0,0,0,0,5.692099,0
2015/5/7 1:00,15.033501,0,0,0,0,6.193674,0
2015/5/7 2:00,13.7335,0,0,0,0,5.0142193,0
2015/5/7 3:00,12.6835,0,0,0,0,4.73506,0
2015/5/7 4:00,13.2335,0,0,0,0,4.8965297,0
2015/5/7 5:00,12.9335,0,0,0,0,2.968636,0
