starting_time,ending_time,starting_point,ending_point
2018-01-01 21:54:03,2018-01-01 22:04:17,79,170
2019-01-01 21:37:41,2019-01-01 21:48:45,43,48
2015-01-01 21:43:16,2015-01-01 21:46:18,186,234
2017-01-01 21:44:18,2017-01-01 22:00:23,140,186
2018-01-01 21:16:05,2018-01-01 21:22:17,239,237
2015-01-01 21:05:09,2015-01-01 21:13:11,239,163
2015-01-01 21:23:56,2015-01-01 21:31:36,41,74
2015-01-01 21:38:54,2015-01-01 21:51:41,163,68
2017-01-01 21:32:53,2017-01-01 21:47:06,236,50
2018-01-01 21:27:06,2018-01-01 21:37:29,237,234
2016-01-01 21:33:04,2016-01-01 21:42:17,48,161
2015-01-01 21:11:54,2015-01-01 21:20:03,79,231
2017-01-01 21:45:01,2017-01-01 21:51:26,113,170
2016-01-01 21:28:01,2016-01-01 21:35:01,239,236
2019-01-01 21:21:31,2019-01-01 21:32:41,170,231
2018-01-01 21:02:24,2018-01-01 21:11:02,113,68
2018-01-01 21:48:58,2018-01-01 22:13:33,231,74
2016-01-01 21:45:50,2016-01-01 21:54:15,186,79
2018-01-01 21:59:39,2018-01-01 22:03:46,161,237
2017-01-01 21:53:58,2017-01-01 22:01:35,186,48
2018-01-01 21:35:04,2018-01-01 21:41:45,48,234
2017-01-01 21:52:26,2017-01-01 22:00:17,48,239
2017-01-01 21:27:23,2017-01-01 21:36:33,186,79
2018-01-01 21:37:22,2018-01-01 21:58:15,186,41
2015-01-01 21:09:23,2015-01-01 21:14:08,237,142
2015-01-01 21:40:27,2015-01-01 21:47:31,79,232
2016-01-01 21:07:35,2016-01-01 21:17:16,170,48
2016-01-01 21:23:25,2016-01-01 21:32:04,186,79
2017-01-01 21:48:31,2017-01-01 21:55:54,48,170
2015-01-01 21:22:18,2015-01-01 21:26:22,236,239
2015-01-01 21:57:53,2015-01-01 22:09:12,186,140
2016-01-01 21:56:59,2016-01-01 22:03:32,50,68
2018-01-01 21:14:33,2018-01-01 21:26:14,163,234
2015-01-01 21:03:32,2015-01-01 21:09:57,237,142
2018-01-01 21:53:11,2018-01-01 21:56:17,68,142
2016-01-01 21:44:20,2016-01-01 21:50:16,68,48
2016-01-01 21:46:41,2016-01-01 21:51:16,79,113
2016-01-01 21:04:24,2016-01-01 21:12:57,48,161
2017-01-01 21:13:49,2017-01-01 21:30:17,48,237
2017-01-01 21:54:34,2017-01-01 22:01:19,237,142
2018-01-01 21:59:21,2018-01-01 22:04:37,142,239
2018-01-01 21:52:03,2018-01-01 21:57:16,142,239
2016-01-01 21:57:37,2016-01-01 22:05:00,142,239
2017-01-01 21:39:54,2017-01-01 21:55:41,186,236
2019-01-01 21:59:59,2019-01-01 22:09:22,48,68
2017-01-01 21:39:36,2017-01-01 21:51:23,68,79
2015-01-01 21:45:50,2015-01-01 21:55:19,161,43
2015-01-01 21:52:55,2015-01-01 22:02:57,68,142
2015-01-01 21:22:42,2015-01-01 21:37:01,236,48
2015-01-01 21:06:21,2015-01-01 21:10:12,163,237
2019-01-01 21:26:29,2019-01-01 21:33:54,243,244
2015-01-01 21:52:50,2015-01-01 21:58:13,237,236
2018-01-01 21:58:31,2018-01-01 22:01:36,48,68
2017-01-01 21:26:54,2017-01-01 21:33:08,43,239
2018-01-01 21:13:40,2018-01-01 21:19:13,113,170
2015-01-01 21:31:54,2015-01-01 21:41:12,43,234
2017-01-01 21:55:25,2017-01-01 22:05:52,48,237
2019-01-01 21:46:44,2019-01-01 22:01:12,161,142
2015-01-01 21:39:36,2015-01-01 21:42:37,48,68
2017-01-01 21:56:22,2017-01-01 22:04:19,239,236
2016-01-01 21:57:41,2016-01-01 22:03:28,170,237
2015-01-01 21:12:43,2015-01-01 21:20:24,48,239
2015-01-01 21:40:42,2015-01-01 21:50:26,239,41
2015-01-01 21:02:56,2015-01-01 21:08:28,186,170
2018-01-01 21:27:37,2018-01-01 21:33:09,163,170
2018-01-01 21:49:11,2018-01-01 22:00:36,142,41
2016-01-01 21:49:50,2016-01-01 21:58:13,161,234
2015-01-01 21:37:50,2015-01-01 21:42:00,48,50
2017-01-01 21:28:25,2017-01-01 21:33:43,48,68
2017-01-01 21:25:24,2017-01-01 21:34:08,79,231
2018-01-01 21:33:01,2018-01-01 21:43:15,186,113
2016-01-01 21:07:30,2016-01-01 21:19:20,41,74
2015-01-01 21:12:10,2015-01-01 21:18:57,239,48
2017-01-01 21:47:37,2017-01-01 21:53:18,79,170
2016-01-01 21:34:37,2016-01-01 21:42:02,186,170
2017-01-01 21:25:29,2017-01-01 21:29:29,234,79
2015-01-01 21:00:52,2015-01-01 21:09:52,186,50
2017-01-01 21:05:26,2017-01-01 21:27:43,142,231
2018-01-01 21:22:48,2018-01-01 21:25:18,48,50
2019-01-01 21:14:40,2019-01-01 21:19:52,142,239
2016-01-01 21:31:34,2016-01-01 21:47:19,43,243
2017-01-01 21:00:18,2017-01-01 21:07:09,186,170
2015-01-01 21:40:30,2015-01-01 21:50:19,239,68
2016-01-01 21:13:38,2016-01-01 21:24:49,142,170
2016-01-01 21:46:08,2016-01-01 21:54:00,237,239
2018-01-01 21:55:52,2018-01-01 22:08:18,142,234
2016-01-01 21:16:55,2016-01-01 21:23:38,237,161
2018-01-01 21:06:39,2018-01-01 21:16:05,170,237
2017-01-01 21:58:30,2017-01-01 22:11:36,234,50
2015-01-01 21:05:59,2015-01-01 21:11:57,239,236
2015-01-01 21:01:22,2015-01-01 21:08:05,142,236
2018-01-01 21:47:55,2018-01-01 22:09:40,186,243
2016-01-01 21:07:50,2016-01-01 21:11:01,239,142
2019-01-01 21:19:07,2019-01-01 21:36:37,237,79
2015-01-01 21:32:59,2015-01-01 21:36:00,48,50
2016-01-01 21:01:30,2016-01-01 21:13:54,234,142
2016-01-01 21:49:07,2016-01-01 21:52:53,142,163
2017-01-01 21:47:38,2017-01-01 21:59:55,48,113
2017-01-01 21:05:34,2017-01-01 21:10:32,79,170
2015-01-01 21:30:03,2015-01-01 21:37:56,50,43
2015-01-01 21:51:25,2015-01-01 21:59:49,239,50
2015-01-01 21:14:13,2015-01-01 21:22:02,48,68
2015-01-01 21:06:41,2015-01-01 21:10:50,48,68
2019-01-01 21:06:14,2019-01-01 21:18:36,186,237
2019-01-01 21:06:54,2019-01-01 21:15:48,142,237
2018-01-01 21:32:39,2018-01-01 21:38:22,68,113
2015-01-01 21:17:43,2015-01-01 21:22:13,161,170
2017-01-01 21:28:45,2017-01-01 21:34:44,239,142
2016-01-01 21:11:36,2016-01-01 21:15:52,142,43
2015-01-01 21:41:06,2015-01-01 21:48:37,170,163
2019-01-01 21:04:51,2019-01-01 21:20:45,140,243
2018-01-01 21:22:49,2018-01-01 21:44:45,163,231
2018-01-01 21:31:29,2018-01-01 21:39:37,170,186
2016-01-01 21:25:00,2016-01-01 21:33:05,234,68
2018-01-01 21:23:11,2018-01-01 21:25:31,161,163
2016-01-01 21:52:18,2016-01-01 22:04:32,161,186
2019-01-01 21:34:55,2019-01-01 21:43:49,170,236
2016-01-01 21:59:28,2016-01-01 22:12:51,79,48
2016-01-01 21:34:46,2016-01-01 21:37:16,237,236
2016-01-01 21:28:06,2016-01-01 21:35:08,113,234
2019-01-01 21:16:37,2019-01-01 21:21:01,163,236
2015-01-01 21:48:11,2015-01-01 21:58:14,161,186
2016-01-01 21:47:11,2016-01-01 21:59:42,234,237
2017-01-01 21:38:16,2017-01-01 21:51:38,231,170
2017-01-01 21:14:28,2017-01-01 21:26:34,234,170
2019-01-01 21:05:28,2019-01-01 21:15:13,142,236
2018-01-01 21:54:31,2018-01-01 22:07:04,186,79
2016-01-01 21:36:22,2016-01-01 21:42:46,48,68
2015-01-01 21:41:07,2015-01-01 21:45:26,142,163
2017-01-01 21:19:49,2017-01-01 21:31:26,170,74
2017-01-01 21:10:27,2017-01-01 21:17:25,163,48
2016-01-01 21:22:53,2016-01-01 21:29:28,236,163
2017-01-01 21:14:55,2017-01-01 21:20:43,142,237
2018-01-01 21:00:49,2018-01-01 21:09:14,161,113
2015-01-01 21:24:42,2015-01-01 21:35:15,161,170
2016-01-01 21:11:49,2016-01-01 21:18:00,161,186
2015-01-01 21:35:52,2015-01-01 21:46:59,239,68
2016-01-01 21:49:29,2016-01-01 21:55:39,142,163
2015-01-01 21:50:53,2015-01-01 21:59:06,79,231
2015-01-01 21:48:19,2015-01-01 21:59:30,88,68
2016-01-01 21:42:18,2016-01-01 21:51:50,234,79
2017-01-01 21:13:38,2017-01-01 21:26:40,186,237
2016-01-01 21:46:15,2016-01-01 22:04:52,68,163
2019-01-01 21:02:32,2019-01-01 21:09:40,68,48
2019-01-01 21:56:23,2019-01-01 22:13:31,140,186
2018-01-01 21:03:20,2018-01-01 21:13:04,186,170
2015-01-01 21:27:41,2015-01-01 21:55:15,79,48
2016-01-01 21:41:06,2016-01-01 21:46:29,236,163
2017-01-01 21:34:55,2017-01-01 21:40:53,170,79
2018-01-01 21:32:09,2018-01-01 21:35:13,186,161
2015-01-01 21:34:59,2015-01-01 21:42:50,236,239
2015-01-01 21:43:31,2015-01-01 21:53:05,170,113
2016-01-01 21:53:51,2016-01-01 21:59:41,234,186
2015-01-01 21:49:35,2015-01-01 21:59:50,237,239
2015-01-01 21:30:27,2015-01-01 21:40:34,142,140
2016-01-01 21:47:13,2016-01-01 21:55:04,244,243
2016-01-01 21:23:59,2016-01-01 21:32:01,142,68
2019-01-01 21:13:57,2019-01-01 21:20:04,234,170
2015-01-01 21:45:19,2015-01-01 21:58:29,68,163
2015-01-01 21:02:35,2015-01-01 21:08:13,142,237
2016-01-01 21:14:29,2016-01-01 21:20:52,161,48
2015-01-01 21:15:29,2015-01-01 21:20:35,239,237
2016-01-01 21:00:20,2016-01-01 21:07:42,79,88
2018-01-01 21:21:19,2018-01-01 21:37:44,186,74
2018-01-01 21:33:28,2018-01-01 21:44:49,237,50
2018-01-01 21:04:49,2018-01-01 21:10:39,186,170
2017-01-01 21:18:34,2017-01-01 21:35:45,41,239
2019-01-01 21:48:32,2019-01-01 21:57:18,170,236
2019-01-01 21:09:51,2019-01-01 21:20:15,88,113
2016-01-01 21:57:06,2016-01-01 22:01:45,79,232
2015-01-01 21:57:28,2015-01-01 22:04:21,68,48
2017-01-01 21:10:20,2017-01-01 21:34:41,161,68
2019-01-01 21:48:55,2019-01-01 21:52:07,163,161
2019-01-01 21:42:30,2019-01-01 21:55:35,186,48
2017-01-01 21:03:17,2017-01-01 21:08:59,237,161
2017-01-01 21:08:14,2017-01-01 21:10:01,48,68
2016-01-01 21:45:21,2016-01-01 21:49:42,170,237
2019-01-01 21:05:37,2019-01-01 21:11:59,161,140
2015-01-01 21:03:46,2015-01-01 21:18:32,186,239
2018-01-01 21:50:43,2018-01-01 21:57:09,142,239
2015-01-01 21:28:50,2015-01-01 21:36:00,68,239
2016-01-01 21:52:34,2016-01-01 21:56:49,142,163
2016-01-01 21:31:38,2016-01-01 21:35:25,68,186
2016-01-01 21:54:58,2016-01-01 22:00:46,161,234
2015-01-01 21:04:19,2015-01-01 21:10:26,186,79
2018-01-01 21:32:35,2018-01-01 21:36:25,68,48
2018-01-01 21:24:52,2018-01-01 21:31:58,161,163
2015-01-01 21:46:06,2015-01-01 21:56:45,186,231
2016-01-01 21:25:23,2016-01-01 21:32:55,186,161
2017-01-01 21:03:49,2017-01-01 21:09:46,68,50
2019-01-01 21:41:15,2019-01-01 21:54:55,48,244
2016-01-01 21:04:06,2016-01-01 21:16:45,41,163
2016-01-01 21:28:14,2016-01-01 21:34:44,142,239
2018-01-01 21:56:47,2018-01-01 22:02:42,50,161
2015-01-01 21:23:03,2015-01-01 21:25:56,142,239
2016-01-01 21:42:43,2016-01-01 21:54:20,161,186
2016-01-01 21:38:14,2016-01-01 21:52:13,237,79
2016-01-01 21:08:48,2016-01-01 21:18:35,161,239
2018-01-01 21:40:19,2018-01-01 21:58:46,186,74
2016-01-01 21:47:57,2016-01-01 22:03:52,163,48
2015-01-01 21:59:58,2015-01-01 22:10:33,186,239
2019-01-01 21:51:34,2019-01-01 21:59:41,170,140
2015-01-01 21:35:11,2015-01-01 21:39:53,48,68
2015-01-01 21:21:15,2015-01-01 21:25:39,79,170
2015-01-01 21:05:42,2015-01-01 21:17:45,237,68
2016-01-01 21:07:11,2016-01-01 21:10:42,79,113
2015-01-01 21:10:08,2015-01-01 21:19:45,142,236
2018-01-01 21:28:26,2018-01-01 21:37:20,79,234
2015-01-01 21:37:07,2015-01-01 21:49:11,186,113
2016-01-01 21:40:01,2016-01-01 21:47:11,161,186
2019-01-01 21:56:30,2019-01-01 22:07:25,161,186
2016-01-01 21:17:39,2016-01-01 21:23:26,48,68
2018-01-01 21:00:37,2018-01-01 21:08:29,186,68
2017-01-01 21:41:47,2017-01-01 21:47:15,161,237
2017-01-01 21:49:37,2017-01-01 21:58:35,239,163
2015-01-01 21:26:03,2015-01-01 21:34:13,43,239
2017-01-01 21:46:45,2017-01-01 21:51:40,48,163
2016-01-01 21:28:04,2016-01-01 21:33:18,142,48
2016-01-01 21:20:38,2016-01-01 21:23:03,142,48
2016-01-01 21:58:19,2016-01-01 22:05:00,74,41
2015-01-01 21:43:31,2015-01-01 21:50:12,161,234
2019-01-01 21:17:54,2019-01-01 21:25:05,113,170
2018-01-01 21:40:48,2018-01-01 21:53:16,170,231
2017-01-01 21:37:24,2017-01-01 21:45:02,236,140
2017-01-01 21:14:12,2017-01-01 21:20:54,186,161
2016-01-01 21:03:39,2016-01-01 21:12:25,231,48
2016-01-01 21:30:26,2016-01-01 21:35:35,43,142
2016-01-01 21:59:42,2016-01-01 22:07:21,186,161
2017-01-01 21:26:45,2017-01-01 21:41:15,48,231
2018-01-01 21:37:22,2018-01-01 21:42:08,161,163
2018-01-01 21:13:37,2018-01-01 21:16:40,163,237
2017-01-01 21:33:32,2017-01-01 21:39:13,142,163
2017-01-01 21:53:16,2017-01-01 21:59:22,43,48
2015-01-01 21:28:32,2015-01-01 21:38:21,170,231
2019-01-01 21:18:13,2019-01-01 21:21:28,68,48
2015-01-01 21:24:25,2015-01-01 21:32:39,234,79
2016-01-01 21:56:31,2016-01-01 22:01:09,239,48
2015-01-01 21:24:14,2015-01-01 21:35:17,48,68
2016-01-01 21:14:59,2016-01-01 21:21:21,48,163
2016-01-01 21:16:51,2016-01-01 21:26:50,161,41
2015-01-01 21:43:32,2015-01-01 22:04:00,48,79
2017-01-01 21:27:43,2017-01-01 21:40:13,142,170
2018-01-01 21:15:26,2018-01-01 21:28:55,186,232
2015-01-01 21:30:37,2015-01-01 21:37:47,79,186
2019-01-01 21:45:31,2019-01-01 21:50:46,186,48
2015-01-01 21:57:14,2015-01-01 22:14:04,161,48
2018-01-01 21:19:15,2018-01-01 21:25:28,186,161
2017-01-01 21:13:01,2017-01-01 21:20:17,142,48
2018-01-01 21:23:28,2018-01-01 21:30:53,186,231
2016-01-01 21:10:50,2016-01-01 21:16:00,48,68
2017-01-01 21:44:29,2017-01-01 21:47:01,186,234
2018-01-01 21:05:55,2018-01-01 21:13:00,140,236
2015-01-01 21:20:25,2015-01-01 21:23:54,239,48
2015-01-01 21:57:15,2015-01-01 22:05:47,79,113
2019-01-01 21:18:24,2019-01-01 21:26:15,186,48
2015-01-01 21:53:31,2015-01-01 22:06:38,161,79
2018-01-01 21:30:17,2018-01-01 21:35:19,68,234
2015-01-01 21:06:58,2015-01-01 21:14:07,142,68
2015-01-01 21:14:53,2015-01-01 21:21:36,244,243
2015-01-01 21:17:37,2015-01-01 21:22:33,244,243
2015-01-01 21:55:19,2015-01-01 22:16:56,79,48
2018-01-01 21:21:04,2018-01-01 21:28:40,163,140
2015-01-01 21:12:16,2015-01-01 21:17:02,48,142
2017-01-01 21:43:43,2017-01-01 21:45:50,186,68
2018-01-01 21:43:33,2018-01-01 22:02:14,236,74
2015-01-01 21:49:26,2015-01-01 21:58:25,113,231
2015-01-01 21:20:35,2015-01-01 21:32:51,237,79
2015-01-01 21:15:05,2015-01-01 21:17:14,163,237
2015-01-01 21:58:59,2015-01-01 22:05:23,231,234
2016-01-01 21:55:09,2016-01-01 21:58:37,140,236
2019-01-01 21:09:46,2019-01-01 21:15:03,186,170
2018-01-01 21:53:17,2018-01-01 21:56:31,186,68
2018-01-01 21:42:40,2018-01-01 21:49:31,234,161
2018-01-01 21:44:33,2018-01-01 21:46:51,142,48
2015-01-01 21:47:19,2015-01-01 21:52:44,50,68
2015-01-01 21:17:56,2015-01-01 21:31:38,234,140
2018-01-01 21:48:29,2018-01-01 21:51:50,68,48
2019-01-01 21:07:17,2019-01-01 21:27:11,231,140
2016-01-01 21:10:13,2016-01-01 21:16:29,113,79
2016-01-01 21:57:07,2016-01-01 22:02:15,68,50
2017-01-01 21:12:56,2017-01-01 21:17:59,186,113
2016-01-01 21:45:32,2016-01-01 21:51:43,236,237
2015-01-01 21:24:43,2015-01-01 21:31:10,68,48
2016-01-01 21:21:21,2016-01-01 21:30:02,237,239
2015-01-01 21:08:04,2015-01-01 21:17:36,68,161
2017-01-01 21:38:32,2017-01-01 21:45:46,161,236
2016-01-01 21:37:03,2016-01-01 21:42:59,170,79
2019-01-01 21:05:28,2019-01-01 21:17:14,244,41
2016-01-01 21:54:52,2016-01-01 21:56:58,48,142
2017-01-01 21:42:28,2017-01-01 21:52:58,142,236
2015-01-01 21:48:06,2015-01-01 21:56:26,170,163
2016-01-01 21:10:44,2016-01-01 21:22:26,48,170
2016-01-01 21:35:44,2016-01-01 21:38:25,68,48
2016-01-01 21:18:24,2016-01-01 21:29:19,140,239
2018-01-01 21:33:20,2018-01-01 21:34:48,48,142
2016-01-01 21:33:20,2016-01-01 21:38:37,163,48
2019-01-01 21:49:45,2019-01-01 22:06:57,142,243
2019-01-01 21:03:14,2019-01-01 21:10:02,79,113
2016-01-01 21:15:15,2016-01-01 21:23:58,142,140
2015-01-01 21:31:57,2015-01-01 21:38:25,79,170
2019-01-01 21:06:05,2019-01-01 21:09:27,234,113
2015-01-01 21:52:07,2015-01-01 22:03:57,186,79
2015-01-01 21:08:00,2015-01-01 21:16:01,142,237
2016-01-01 21:23:19,2016-01-01 21:31:56,142,140
2019-01-01 21:24:21,2019-01-01 21:35:27,234,237
2016-01-01 21:53:48,2016-01-01 22:02:36,234,50
2018-01-01 21:49:29,2018-01-01 21:55:15,163,48
2015-01-01 21:42:09,2015-01-01 21:46:03,161,163
2017-01-01 21:42:01,2017-01-01 22:02:02,236,186
2016-01-01 21:35:26,2016-01-01 21:40:31,43,236
2018-01-01 21:13:22,2018-01-01 21:19:00,239,236
2015-01-01 21:05:13,2015-01-01 21:10:15,48,163
2018-01-01 21:32:12,2018-01-01 21:36:24,48,50
2018-01-01 21:02:01,2018-01-01 21:10:34,186,142
2017-01-01 21:24:27,2017-01-01 21:28:23,142,239
2018-01-01 21:48:16,2018-01-01 22:01:36,48,170
2016-01-01 21:06:04,2016-01-01 21:08:30,161,237
2017-01-01 21:03:10,2017-01-01 21:14:56,161,142
2016-01-01 21:52:19,2016-01-01 22:03:25,142,236
2016-01-01 21:40:59,2016-01-01 21:54:31,113,48
2016-01-01 21:56:11,2016-01-01 22:08:14,79,186
2015-01-01 21:04:07,2015-01-01 21:09:34,79,68
2017-01-01 21:19:49,2017-01-01 21:28:53,161,48
2018-01-01 21:33:59,2018-01-01 21:43:08,68,231
2016-01-01 21:20:52,2016-01-01 21:30:26,239,140
2017-01-01 21:51:07,2017-01-01 21:56:22,234,161
2015-01-01 21:55:13,2015-01-01 22:05:26,163,186
2019-01-01 21:12:15,2019-01-01 21:16:57,142,48
2016-01-01 21:13:58,2016-01-01 21:19:28,170,234
2015-01-01 21:44:14,2015-01-01 21:49:28,239,142
2019-01-01 21:52:49,2019-01-01 22:06:01,161,140
2015-01-01 21:46:31,2015-01-01 21:52:25,161,170
2019-01-01 21:11:37,2019-01-01 21:30:54,79,163
2015-01-01 21:57:45,2015-01-01 22:03:26,244,243
2017-01-01 21:04:23,2017-01-01 21:09:45,239,142
2015-01-01 21:34:00,2015-01-01 21:40:06,239,236
2016-01-01 21:47:29,2016-01-01 21:58:18,163,161
2015-01-01 21:17:48,2015-01-01 21:23:23,79,234
2015-01-01 21:32:40,2015-01-01 21:50:57,79,163
2017-01-01 21:50:33,2017-01-01 22:00:00,142,170
2015-01-01 21:04:03,2015-01-01 21:08:13,142,161
2017-01-01 21:28:13,2017-01-01 21:39:48,161,79
2019-01-01 21:59:49,2019-01-01 22:07:41,237,239
2015-01-01 21:57:11,2015-01-01 22:10:32,161,74
2017-01-01 21:47:09,2017-01-01 21:58:29,140,48
2016-01-01 21:01:01,2016-01-01 21:07:19,48,186
2016-01-01 21:14:57,2016-01-01 21:20:28,140,237
2018-01-01 21:05:17,2018-01-01 21:07:43,236,74
2016-01-01 21:36:31,2016-01-01 21:56:04,79,239
2017-01-01 21:25:11,2017-01-01 21:31:01,170,113
2016-01-01 21:26:38,2016-01-01 21:29:52,237,163
2019-01-01 21:36:26,2019-01-01 21:48:57,142,161
